trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4116,False,"{'a': 0.0005, 'e': 0.1277091329125846}",25,13,20.918284825060503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.0005, 'e': 0.12764529430710964}",30,16,27.46567183794907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.0005, 'e': 0.12758148761295893}",30,17,23.900712137239132,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4119,False,"{'a': 0.0005, 'e': 0.12751771281418078}",30,23,12.090952817330598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4120,False,"{'a': 0.0005, 'e': 0.12745396989483151}",20,12,15.439763432027299,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.0005, 'e': 0.12739025883897537}",20,4,16.0625444854632,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4122,False,"{'a': 0.0005, 'e': 0.1273265796306846}",20,10,-24.273704629149957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4123,False,"{'a': 0.0005, 'e': 0.12726293225403942}",25,14,20.302022006410944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.0005, 'e': 0.12719931669312795}",25,11,-15.802521205981904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
4125,False,"{'a': 0.0005, 'e': 0.12713573293204633}",25,15,18.277047993906077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4126,False,"{'a': 0.0005, 'e': 0.12707218095489858}",20,10,18.81964646187096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.0005, 'e': 0.12700866074579675}",20,10,14.119945126298088,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.0005, 'e': 0.12694517228886076}",20,8,21.048183692746672,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.0005, 'e': 0.1268817155682185}",25,13,21.941336021461915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.0005, 'e': 0.1268182905680058}",25,13,22.62486352930961,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4131,False,"{'a': 0.0005, 'e': 0.1267548972723664}",20,2,29.30291774768555,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.0005, 'e': 0.126691535665452}",25,11,28.627817376669128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.0005, 'e': 0.12662820573142214}",25,16,0.25650684223861875,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
4134,False,"{'a': 0.0005, 'e': 0.12656490745444438}",25,19,-9.974010024772799,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
4135,False,"{'a': 0.0005, 'e': 0.12650164081869414}",20,4,27.235912480072983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4136,False,"{'a': 0.0005, 'e': 0.12643840580835478}",25,17,14.926459275124513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.0005, 'e': 0.12637520240761752}",25,2,36.25016349505744,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4138,False,"{'a': 0.0005, 'e': 0.12631203060068152}",25,17,-30.56019451386527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
4139,False,"{'a': 0.0005, 'e': 0.12624889037175385}",25,17,16.656874431679682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4140,False,"{'a': 0.0005, 'e': 0.1261857817050494}",25,17,18.19148176492012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4141,False,"{'a': 0.0005, 'e': 0.12612270458479105}",30,22,14.868613510902806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4142,False,"{'a': 0.0005, 'e': 0.12605965899520952}",35,13,-12.595987912401679,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
4143,False,"{'a': 0.0005, 'e': 0.12599664492054338}",20,0,28.932536904130927,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4144,False,"{'a': 0.0005, 'e': 0.12593366234503914}",25,11,14.885835392783154,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4145,False,"{'a': 0.0005, 'e': 0.12587071125295113}",20,12,-3.1001622089794774,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
4146,False,"{'a': 0.0005, 'e': 0.12580779162854158}",20,15,6.51929376452819,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.0005, 'e': 0.1257449034560806}",20,12,16.14254869794514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4148,False,"{'a': 0.0005, 'e': 0.12568204671984615}",25,7,32.9082228161668,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4149,False,"{'a': 0.0005, 'e': 0.12561922140412402}",25,15,18.59585937880866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4150,False,"{'a': 0.0005, 'e': 0.1255564274932079}",20,10,11.273894215162349,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.0005, 'e': 0.1254936649713993}",25,6,23.8360595046878,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4152,False,"{'a': 0.0005, 'e': 0.1254309338230076}",20,12,15.897292649385706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4153,False,"{'a': 0.0005, 'e': 0.12536823403235}",25,8,-0.5152682879343653,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
4154,False,"{'a': 0.0005, 'e': 0.12530556558375158}",25,12,-43.5942722848775,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
4155,False,"{'a': 0.0005, 'e': 0.1252429284615452}",25,15,22.361818894008678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4156,False,"{'a': 0.0005, 'e': 0.1251803226500716}",20,4,16.31955316839429,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4157,False,"{'a': 0.0005, 'e': 0.1251177481336793}",20,0,-11.058505193227965,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
4158,False,"{'a': 0.0005, 'e': 0.12505520489672467}",25,6,20.696761506916943,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4159,False,"{'a': 0.0005, 'e': 0.12499269292357193}",30,20,-25.298689916136247,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4160,False,"{'a': 0.0005, 'e': 0.12493021219859307}",25,15,17.233659858239257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.0005, 'e': 0.12486776270616791}",25,8,28.384881816319787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4162,False,"{'a': 0.0005, 'e': 0.12480534443068408}",25,17,16.413944733766513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4163,False,"{'a': 0.0005, 'e': 0.12474295735653701}",25,19,9.72199046533182,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.0005, 'e': 0.12468060146812993}",25,14,21.688380424754595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.0005, 'e': 0.12461827674987386}",25,14,11.880257077723762,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4166,False,"{'a': 0.0005, 'e': 0.12455598318618763}",30,16,24.346458431635508,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4167,False,"{'a': 0.0005, 'e': 0.12449372076149784}",20,6,26.216696687929886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4168,False,"{'a': 0.0005, 'e': 0.1244314894602389}",25,2,29.86654203525457,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
4169,False,"{'a': 0.0005, 'e': 0.12436928926685296}",20,10,17.916002453338628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4170,False,"{'a': 0.0005, 'e': 0.12430712016579}",25,19,8.875065259751374,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4171,False,"{'a': 0.0005, 'e': 0.12424498214150773}",25,0,30.097242776318478,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4172,False,"{'a': 0.0005, 'e': 0.12418287517847162}",20,7,0.8173671137907204,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
4173,False,"{'a': 0.0005, 'e': 0.12412079926115496}",25,0,17.867721317380447,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
4174,False,"{'a': 0.0005, 'e': 0.12405875437403877}",25,19,-8.768746842555785,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
4175,False,"{'a': 0.0005, 'e': 0.12399674050161182}",25,17,14.54792647172162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.0005, 'e': 0.12393475762837063}",20,3,21.100285882963934,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4177,False,"{'a': 0.0005, 'e': 0.1238728057388195}",20,3,-18.272435187805904,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
4178,False,"{'a': 0.0005, 'e': 0.12381088481747045}",20,8,20.4283322384679,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.0005, 'e': 0.12374899484884325}",25,17,14.416311144473834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4180,False,"{'a': 0.0005, 'e': 0.1236871358174654}",20,8,21.39237671941724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.0005, 'e': 0.12362530770787215}",25,11,25.5901434092243,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4182,False,"{'a': 0.0005, 'e': 0.12356351050460648}",20,0,26.621574194747343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4183,False,"{'a': 0.0005, 'e': 0.12350174419221907}",20,14,-10.877117543262187,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
4184,False,"{'a': 0.0005, 'e': 0.12344000875526835}",20,11,9.352902201569032,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
4185,False,"{'a': 0.0005, 'e': 0.12337830417832046}",20,10,6.96631360805947,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
4186,False,"{'a': 0.0005, 'e': 0.12331663044594927}",25,8,26.15393076675056,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4187,False,"{'a': 0.0005, 'e': 0.12325498754273634}",25,7,8.132096583387217,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
4188,False,"{'a': 0.0005, 'e': 0.12319337545327093}",20,1,19.67924269060298,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
4189,False,"{'a': 0.0005, 'e': 0.12313179416215002}",25,10,28.48717112033223,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4190,False,"{'a': 0.0005, 'e': 0.1230702436539783}",25,6,31.39415077342634,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4191,False,"{'a': 0.0005, 'e': 0.12300872391336813}",25,13,10.111205118782964,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4192,False,"{'a': 0.0005, 'e': 0.12294723492493957}",20,14,10.947538307180736,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4193,False,"{'a': 0.0005, 'e': 0.12288577667332039}",30,0,38.55022917966049,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
4194,False,"{'a': 0.0005, 'e': 0.12282434914314601}",25,13,23.17130337853786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4195,False,"{'a': 0.0005, 'e': 0.12276295231905957}",25,13,6.877027611408213,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4196,False,"{'a': 0.0005, 'e': 0.12270158618571184}",20,7,2.903129417199788,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
4197,False,"{'a': 0.0005, 'e': 0.12264025072776129}",30,18,-5.704281183033222,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
4198,False,"{'a': 0.0005, 'e': 0.12257894592987406}",30,14,27.835006144848478,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4199,False,"{'a': 0.0005, 'e': 0.12251767177672396}",25,18,12.581027055206862,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4200,False,"{'a': 0.0005, 'e': 0.12245642825299244}",25,14,19.644202431770424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4201,False,"{'a': 0.0005, 'e': 0.12239521534336861}",20,13,13.364734068368694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4202,False,"{'a': 0.0005, 'e': 0.12233403303254926}",25,7,37.40509389493513,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4203,False,"{'a': 0.0005, 'e': 0.12227288130523882}",20,6,0.9436700157826934,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
4204,False,"{'a': 0.0005, 'e': 0.12221176014614933}",20,15,8.446378475310278,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4205,False,"{'a': 0.0005, 'e': 0.12215066954000052}",20,13,12.9428041957024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4206,False,"{'a': 0.0005, 'e': 0.12208960947151973}",20,14,9.473070055693306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4207,False,"{'a': 0.0005, 'e': 0.12202857992544194}",25,16,5.366578502653979,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
4208,False,"{'a': 0.0005, 'e': 0.12196758088650977}",30,15,23.886995012233534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4209,False,"{'a': 0.0005, 'e': 0.12190661233947346}",30,9,10.611928541618665,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
4210,False,"{'a': 0.0005, 'e': 0.12184567426909086}",20,7,21.816327063185877,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4211,False,"{'a': 0.0005, 'e': 0.12178476666012747}",25,18,4.163228351672938,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
4212,False,"{'a': 0.0005, 'e': 0.12172388949735638}",25,8,30.99023953381726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4213,False,"{'a': 0.0005, 'e': 0.1216630427655583}",35,16,-3.8018085219662625,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
4214,False,"{'a': 0.0005, 'e': 0.12160222644952154}",20,15,8.034003297033083,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4215,False,"{'a': 0.0005, 'e': 0.12154144053404202}",30,19,20.995296113450607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4216,False,"{'a': 0.0005, 'e': 0.12148068500392327}",20,7,-6.081371502641327,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
4217,False,"{'a': 0.0005, 'e': 0.12141995984397641}",20,10,16.222838964500234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4218,False,"{'a': 0.0005, 'e': 0.12135926503902014}",30,16,4.240368828770309,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
4219,False,"{'a': 0.0005, 'e': 0.12129860057388077}",30,0,29.299589129549286,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
4220,False,"{'a': 0.0005, 'e': 0.12123796643339216}",30,17,21.94585693707977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4221,False,"{'a': 0.0005, 'e': 0.1211773626023958}",20,9,8.5298323196402,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4222,False,"{'a': 0.0005, 'e': 0.12111678906574071}",25,16,15.898817246972525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4223,False,"{'a': 0.0005, 'e': 0.12105624580828352}",20,15,9.460385395913796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4224,False,"{'a': 0.0005, 'e': 0.12099573281488842}",20,10,20.157443552565812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4225,False,"{'a': 0.0005, 'e': 0.12093525007042714}",30,19,19.853909085197095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4226,False,"{'a': 0.0005, 'e': 0.12087479755977902}",20,0,-34.629501713241915,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
4227,False,"{'a': 0.0005, 'e': 0.12081437526783091}",25,11,20.761341702305216,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
4228,False,"{'a': 0.0005, 'e': 0.12075398317947726}",20,10,-20.351098760256285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
4229,False,"{'a': 0.0005, 'e': 0.12069362127962002}",25,14,21.94858008543352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4230,False,"{'a': 0.0005, 'e': 0.12063328955316874}",25,11,26.44572665704821,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4231,False,"{'a': 0.0005, 'e': 0.12057298798504047}",20,6,12.977442357007536,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4232,False,"{'a': 0.0005, 'e': 0.12051271656015983}",20,3,27.39247130521778,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4233,False,"{'a': 0.0005, 'e': 0.12045247526345895}",25,14,-8.1408222749954,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
4234,False,"{'a': 0.0005, 'e': 0.12039226407987752}",20,10,-7.432903526036317,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
4235,False,"{'a': 0.0005, 'e': 0.12033208299436274}",25,11,26.856865008598675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4236,False,"{'a': 0.0005, 'e': 0.12027193199186932}",20,6,24.34307951712777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4237,False,"{'a': 0.0005, 'e': 0.12021181105735954}",30,17,25.80402390821193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4238,False,"{'a': 0.0005, 'e': 0.12015172017580314}",25,11,-18.50862261001477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
4239,False,"{'a': 0.0005, 'e': 0.12009165933217741}",20,12,-5.067497458784672,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
4240,False,"{'a': 0.0005, 'e': 0.12003162851146715}",20,16,6.748221210011577,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4241,False,"{'a': 0.0005, 'e': 0.11997162769866464}",25,0,6.655605355291595,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
4242,False,"{'a': 0.0005, 'e': 0.11991165687876967}",20,8,20.91725620668111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4243,False,"{'a': 0.0005, 'e': 0.11985171603678955}",30,11,22.955223968383294,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
4244,False,"{'a': 0.0005, 'e': 0.11979180515773907}",20,0,34.76693233007494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4245,False,"{'a': 0.0005, 'e': 0.1197319242266405}",20,16,7.923245774574307,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4246,False,"{'a': 0.0005, 'e': 0.1196720732285236}",25,3,27.356211942748793,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4247,False,"{'a': 0.0005, 'e': 0.11961225214842565}",30,7,35.716996810709325,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4248,False,"{'a': 0.0005, 'e': 0.11955246097139134}",20,10,20.895604597910133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4249,False,"{'a': 0.0005, 'e': 0.1194926996824729}",30,11,-62.61574345940615,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
4250,False,"{'a': 0.0005, 'e': 0.11943296826673001}",25,12,28.764545219165054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4251,False,"{'a': 0.0005, 'e': 0.1193732667092298}",25,13,26.010209528569852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4252,False,"{'a': 0.0005, 'e': 0.1193135949950469}",20,16,9.692482987581043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4253,False,"{'a': 0.0005, 'e': 0.11925395310926337}",25,3,-6.482728342322298,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
4254,False,"{'a': 0.0005, 'e': 0.11919434103696873}",25,15,20.059043551292078,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4255,False,"{'a': 0.0005, 'e': 0.11913475876325998}",25,10,17.443752279848347,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
4256,False,"{'a': 0.0005, 'e': 0.11907520627324153}",20,8,20.20739201697701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4257,False,"{'a': 0.0005, 'e': 0.11901568355202527}",25,17,14.116829532533227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4258,False,"{'a': 0.0005, 'e': 0.11895619058473052}",20,8,23.27367192926863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4259,False,"{'a': 0.0005, 'e': 0.11889672735648403}",20,14,12.99971834722905,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4260,False,"{'a': 0.0005, 'e': 0.11883729385242}",30,10,25.867395302546132,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
4261,False,"{'a': 0.0005, 'e': 0.11877789005768007}",25,15,17.532500675207995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4262,False,"{'a': 0.0005, 'e': 0.11871851595741326}",25,17,16.704381225885875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4263,False,"{'a': 0.0005, 'e': 0.11865917153677605}",20,11,20.15926707346696,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4264,False,"{'a': 0.0005, 'e': 0.11859985678093235}",20,12,16.191940529879382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4265,False,"{'a': 0.0005, 'e': 0.11854057167505347}",25,9,28.77438567868621,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4266,False,"{'a': 0.0005, 'e': 0.11848131620431812}",25,7,19.276081307027113,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
4267,False,"{'a': 0.0005, 'e': 0.11842209035391243}",20,16,9.13523965662036,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4268,False,"{'a': 0.0005, 'e': 0.11836289410902996}",35,23,22.75670091715998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4269,False,"{'a': 0.0005, 'e': 0.11830372745487162}",25,14,18.925573684663576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4270,False,"{'a': 0.0005, 'e': 0.11824459037664577}",25,15,11.289124964316983,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
4271,False,"{'a': 0.0005, 'e': 0.11818548285956812}",20,0,15.540635960402515,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4272,False,"{'a': 0.0005, 'e': 0.11812640488886181}",25,16,-8.88437421365295,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
4273,False,"{'a': 0.0005, 'e': 0.11806735644975733}",25,17,0.8655521661660168,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4274,False,"{'a': 0.0005, 'e': 0.11800833752749258}",25,12,24.67456671297814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4275,False,"{'a': 0.0005, 'e': 0.11794934810731283}",20,11,14.700426239990822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4276,False,"{'a': 0.0005, 'e': 0.11789038817447073}",20,0,19.86398787392101,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
4277,False,"{'a': 0.0005, 'e': 0.11783145771422628}",20,15,8.982083188677766,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4278,False,"{'a': 0.0005, 'e': 0.11777255671184686}",20,8,3.98510956043294,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4279,False,"{'a': 0.0005, 'e': 0.11771368515260724}",30,8,25.812397882998823,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4280,False,"{'a': 0.0005, 'e': 0.11765484302178952}",25,16,-25.717440595356926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
4281,False,"{'a': 0.0005, 'e': 0.11759603030468317}",30,13,16.478525344969974,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4282,False,"{'a': 0.0005, 'e': 0.117537246986585}",20,11,16.095528508435716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4283,False,"{'a': 0.0005, 'e': 0.1174784930527992}",25,12,6.233171832334566,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
4284,False,"{'a': 0.0005, 'e': 0.11741976848863728}",20,9,12.076274261874643,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4285,False,"{'a': 0.0005, 'e': 0.11736107327941808}",30,15,-2.3536308912403556,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
4286,False,"{'a': 0.0005, 'e': 0.11730240741046782}",20,12,4.849851524049795,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4287,False,"{'a': 0.0005, 'e': 0.11724377086712003}",20,9,23.85183167634199,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4288,False,"{'a': 0.0005, 'e': 0.11718516363471555}",30,16,-12.031167017303462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
4289,False,"{'a': 0.0005, 'e': 0.1171265856986026}",25,8,5.659171301318511,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
4290,False,"{'a': 0.0005, 'e': 0.11706803704413668}",25,17,15.419484906576617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4291,False,"{'a': 0.0005, 'e': 0.11700951765668063}",20,8,21.71408066068179,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4292,False,"{'a': 0.0005, 'e': 0.1169510275216046}",20,10,-27.131296104319063,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
4293,False,"{'a': 0.0005, 'e': 0.11689256662428607}",20,11,5.3896021553138205,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
4294,False,"{'a': 0.0005, 'e': 0.1168341349501098}",20,6,15.11151518937862,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4295,False,"{'a': 0.0005, 'e': 0.11677573248446788}",25,9,31.978116611184674,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
